Disease_cn,Level2_dep,Descript,Disease_ab,Alias,Treatment,Head_dep,Id,Symptom
嗜酸性腺瘤,内分泌科,　　嗜酸性腺瘤（oxyphilicadenoma）又称大嗜酸性粒细胞瘤（oncocytom），是一种少见的涎腺良性肿瘤。关于嗜酸性腺瘤的组织发生尚未完全明了，可能来自导管上皮或导管肌上皮细胞。,ssxxl, 大嗜酸性粒细胞瘤,http://jbk.39.net/ssxxl/yyzl,内科,http://jbk.39.net/ssxxl/jbzs,"结节,生长缓慢,腮腺无痛性肿块"
甲状旁腺危象,内分泌科,　　重症甲状旁腺功能亢进症的病人受到应激后，症状可加剧，发生甲状旁腺危象(parathyroidstorm)，表现乏力、厌食、恶心、呕吐、多尿、失水、虚脱以及神志改变，甚而昏迷。,jzpxwx, 重症甲状旁腺功能亢进症,http://jbk.39.net/jzpxwx/yyzl,内科,http://jbk.39.net/jzpxwx/jbzs,"乏力,厌食,恶心,多尿,失水,虚脱,昏迷"
异位ACTH综合征,内分泌科,　　“异位激素分泌综合症”，指某一起源于非内分泌组织的肿瘤产生了某种激素，或是起源于内分泌腺的肿瘤（如甲状腺髓样癌），除产生此内分泌腺正常时分泌的激素（降钙素） 外，还释放其他激素。异位ACTH综合征是发现最早并研究得最广泛的异位激素分泌综合征。多见于APUD瘤，如燕麦细胞支气管肺癌（约占半数）。不同部位的类癌，还有胰岛癌、甲状腺 髓样癌、嗜铬细胞瘤、神经母细胞、黑色素瘤等。非APUD瘤，如肺腺癌，鳞状细胞癌。肝癌也可引起。,ywacthzhz,"
                        ",http://jbk.39.net/ywacthzhz/yyzl,内科,http://jbk.39.net/ywacthzhz/jbzs,"肥胖,餐后血糖高"
乳房肥大症,内分泌科,　　乳房肥大症又称男子女性型乳房，是指男性在不同时期、不同年龄阶段因不同原因，出现的单侧或双侧乳房肥大，可有乳房胀痛，乳晕下可触及盘形结节，个别可见乳头回缩乳头溢液，有的外形与青春期少女的乳腺相似，故临床又有以青春期乳房肥大、中老年性乳房肥大，特发性男性乳房肥大等。,rffdz, 巨乳症,http://jbk.39.net/rffdz/yyzl,内科,http://jbk.39.net/rffdz/jbzs,
原发性甲状旁腺功能亢进症与肾病,内分泌科,　　原发性甲状旁腺功能亢进症(简称原发性甲旁亢，primary hyperparathyroidism)是由于甲状旁腺本身病变增生、腺瘤或腺癌引起甲状旁腺激素(parathyroid hormone，PTH)大量合成与分泌，通过其对骨和肾的作用，导致高血钙、低血磷、尿钙磷排泄增加、肾结石及骨损害，从而出现一系列临床表现。,yfxjzpxgnkjzysb, 原发性甲旁亢与肾病,http://jbk.39.net/yfxjzpxgnkjzysb/yyzl,内科,http://jbk.39.net/yfxjzpxgnkjzysb/jbzs,"甲状旁腺功能亢进,多饮,四肢无力,多尿"
低钙血症和低镁血症,内分泌科,　　血清Ca++低于2mmol/L时，称为低钙血症。血清Mg++低于0.75mmol/L时，称为低镁血症。它们常互相影响，可同时发生。,dgxzhdmxz,"
                        ",http://jbk.39.net/dgxzhdmxz/yyzl,内科,http://jbk.39.net/dgxzhdmxz/jbzs,"谵妄,肌肉纤维震颤,双侧手足徐动,容易激动,肌肉跳动"
迪格奥尔格综合征,内分泌科,　　原发性T细胞免疫缺陷所致的免疫缺陷综合征的患儿所表现的主要是细胞介导的免疫阻抑，占原发性免疫缺陷病的5%～20%。T细胞缺陷也会间接地影响被抗原启动的T细胞激活的效应细胞，如单核巨噬细胞和B细胞。严重的T细胞缺陷多于出生1年内就产生临床征象，可表现为不同免疫反应系统的联合免疫缺陷，轻度T细胞缺陷可迟至成年才出现症状。包括胸腺发育不全，低钙血症，先天性心脏疾病和面部畸形。　　大部分病例为部分迪格奥尔格综合征，即指胸腺未受损害，其T细胞数量及功能正常，很少并发感染。少数病例为完全迪格奥尔格综合征，即指胸腺缺陷者，其中部分病儿胸腺缺陷也为部分性，其免疫功能缺陷随时间推移而逐渐好转。完全性迪格奥尔格综合征患者的T细胞数量和功能显著下降，具有明显的感染倾向。,dgaegzhz," 迪格奥尔格综合症,第三、四咽囊综合征,乔治综合征",http://jbk.39.net/dgaegzhz/yyzl,内科,http://jbk.39.net/dgaegzhz/jbzs,"主动脉弓右位,胸腺缺如,甲状旁腺机能减退,耳轮发育不全"
非酮症高血糖-高渗性昏迷,内分泌科,　　非酮症高血糖-高渗性昏迷(NKHHC)是Ⅱ型糖尿病的并发症，死亡率超过50%，往往发生在症状性高血糖持续一段时间之后，液体摄入不足以阻止高血糖诱导的渗透性利尿引起的严重脱水。这一综合征特征是高血糖，严重脱水，血液高渗引起意识障碍，有时伴有癫痫。诱因可能是伴发急性感染或其他情况(如单独生活的老人)。,ftzgxtgsxhm, 糖尿病高渗性昏迷,http://jbk.39.net/ftzgxtgsxhm/yyzl,内科,http://jbk.39.net/ftzgxtgsxhm/jbzs,"昏迷,乏力,冷汗,脉搏快而弱,失水,多尿"
急性化脓性甲状腺炎,内分泌科,　　急性化脓性甲状腺炎(acute suppurative thyroiditis，AST)是由金黄葡萄球菌等引起的甲状腺化脓性炎症，多继发于口腔、颈部等部位的细菌感染。1857年Bauchet第1次描述了AST。在无抗生素时期，AST的发病率在甲状腺外科疾病中占0.1%。随着抗生素的应用，AST已较为罕见，其发病率尚无明确报道。,jxhnxjzxy,"
                        ",http://jbk.39.net/jxhnxjzxy/yyzl,内科,http://jbk.39.net/jxhnxjzxy/jbzs,"寒战,结节,颈部粗,吞咽困难,头颈部活动受限"
粘多糖沉积病,内分泌科,　　因蛋白聚糖降解酶先天性缺陷所引起的蛋白聚糖分解代谢障碍，将导致产生各种类型的粘多糖沉积症（mucopo-lysaccharidoses）。其特征是过多的寡聚糖堆积与排泄。各型粘多糖沉积症的代谢基础相似，但遗传类型和临床表现各不相同。,zdtcjb, 粘多糖症，粘多糖贮积症,http://jbk.39.net/zdtcjb/yyzl,内科,http://jbk.39.net/zdtcjb/jbzs,"驼背,肝脾肿大,角膜混浊,颈短,惊厥"
脂质沉积性肌病,内分泌科,　　脂质沉积性肌病(1ipid storage myopathy，LSM)是指在肌肉中有异常含量的脂质沉积，且为主要的病理改变。本病为肌肉长链脂肪酸氧化过程缺陷所致的代谢性肌病，是神经系统脂肪代谢遗传性疾病的一种表现形式。　　本病由Engel等1973年首次描述，国内曹佩芝等(1990)首先报道2例，此后各地陆续有报道。,zzcjxjb, 脂肪贮积肌病,http://jbk.39.net/zzcjxjb/yyzl,内科,http://jbk.39.net/zzcjxjb/jbzs,"对称性肌无力,肌痛,蛋白尿,肌性肌无力"
妊娠期甲状腺功能亢进,内分泌科,"　　妊娠期正常孕妇甲状腺发生很大的生理改变。由于胎盘产生hCG及绒毛膜促甲状腺素(hCT)使甲状腺活性增加;雌激素增加促进肝脏甲状腺结合球蛋白 
(TBG)增多且降解缓慢，使妊娠甲状腺增大，血管丰富，对碘摄取增多 
，约80%孕妇较非孕状态增大3倍。临床出现类似甲亢怕热、多汗、食欲增强、心率加快等高代谢状态。妊娠期甲状腺功能亢进包括：甲状腺功能亢进者合并妊娠和妊娠期发生甲状腺功能亢进两种。妊娠期甲状腺功能亢进多为Graves’病，主要由自身免疫过程和精神刺激引起，特征有弥漫性甲状腺肿和突眼。",rsqjzxgnkj, 妊娠期甲状腺功能亢进症,http://jbk.39.net/rsqjzxgnkj/yyzl,内科,http://jbk.39.net/rsqjzxgnkj/jbzs,"分娩后甲状腺肿大,甲亢危象,甲状腺肿,心率增快,紧张"
甘露糖苷贮积症,内分泌科,　　甘露糖苷贮积症(mannosidosis)是一种因甘露糖苷酶缺乏所引起的全身性疾病。临床特征类似Hurler综合征，无黏多糖尿，但组织中含甘露糖的成分增加。,gltgzjz, 甘露糖苷过多症,http://jbk.39.net/gltgzjz/yyzl,内科,http://jbk.39.net/gltgzjz/jbzs,"肌张力减低,反复感染,门齿间距增宽"
散发性甲状腺肿,内分泌科,　　散发性甲状腺肿是单纯性甲状腺肿的一个类型，是以缺碘、致甲状腺肿物质或相关酶缺陷等原因所致的代偿性甲状腺肿大，不伴有明显的甲状腺功能亢进或减退，故又称非毒性甲状腺肿，其特点是散发于非地方性甲状腺肿流行区，且不伴有肿瘤和炎症，病程初期甲状腺多为弥漫性肿大，以后可发展为多结节性肿大。,sfxjzxz,"
                                        ",http://jbk.39.net/sfxjzxz/yyzl,内科,http://jbk.39.net/sfxjzxz/jbzs,"膈膨升,甲状腺扪及光滑坚实的椭圆形结节,甲状腺肿大,气管受压,呼吸困难"
男性特纳综合征,内分泌科,　　本征属原发性睾丸功能减退症的一个类型，本质上是性染色体畸变的遗传性疾病。主要表现为原发性性腺发育不全小睾丸小阴茎火罐网，也常表现为隐睾，睾丸中曲细精管发育不良但间质细胞常增生。,nxtnzhz,"
                        ",http://jbk.39.net/nxtnzhz/yyzl,内科,http://jbk.39.net/nxtnzhz/jbzs,"心脏畸形,眼睑下垂"
胰岛功能性β细胞瘤,内分泌科,　　胰岛beta;细胞瘤．是由胰岛beta;细胞形成的具有分泌功能的腺瘤或癌。20～50岁多发，多单发90％属良性，偶为Ⅰ型多发性内分泌腺瘤病的一部分。,ydgnxbxbl,"
                        ",http://jbk.39.net/ydgnxbxbl/yyzl,内科,http://jbk.39.net/ydgnxbxbl/jbzs,"面色苍白,乏力,头晕"
静止性淋巴细胞性甲状腺炎,内分泌科,　　亚急性病变，多发生于产后期妇女。　　产后甲状腺功能紊乱多数发生这一疾病。产后妇女发病率约5%~10%。虽然静止甲状腺炎病因不清，但最近有证据提示是自身免疫性疾病。,jzxlbxbxjzxy,"
                                        ",http://jbk.39.net/jzxlbxbxjzxy/yyzl,内科,http://jbk.39.net/jzxlbxbxjzxy/jbzs,"甲状腺扪及光滑坚实的椭圆形结节,甲状腺肿,甲状腺肿大,水肿"
小儿月经过多,内分泌科,　　儿童月经过多包括几个含义，如经血量多及流血时间长(7天)(menorrhagia)，月经频发(20天)(polymenorrhea)出血频繁及不规则或合并经血量多(menometrorrhagia)，后者多属于无排卵型功能性子宫出血病。　　月经量多是一种症状，不是一个独立的疾病。其标准尚不统一，如月经量超过80ml、150ml或每次行经后血色素下降2g以上均是。,xeyjgd, 儿童月经频多,http://jbk.39.net/xeyjgd/yyzl,内科,http://jbk.39.net/xeyjgd/jbzs,"面色苍白,心慌,无力,经期出血,头晕,水肿"
老年人糖尿病性心脏病,内分泌科,　　老年糖尿病性心脏病(elderly diabetic cardiopathy，EDC)是糖尿病最严重的并发症之一，也是老年人的常见病和多发病。糖尿病性心脏病应包括糖尿病所致的冠心病、糖尿病性心肌病和糖尿病性心脏自主神经病。,lnrtnbxxzb,"
                                        ",http://jbk.39.net/lnrtnbxxzb/yyzl,内科,http://jbk.39.net/lnrtnbxxzb/jbzs,
维生素B6依赖综合征,内分泌科,　　维生素B6包括六种可以互相变换的吡哆醇(pyridoxine)、吡哆胺(pyridoxamine)、吡哆醛(pyridoxal)和它们各自的5-磷酸化物。吡哆醛5-磷酸盐是这一组中的重要部分，在脱羧作用及氨基转移作用中作为酶系统的辅酶参与体内氨基酸、蛋白、脂类、核酸及糖原的代谢。如果缺乏可致抽搐及末梢神经疾患。因此，维生素B6缺乏可致生化及生理方面的异常。维生素B6依赖综合征(vitamin B6 dependency syndrome)是一种先天代谢酶-犬尿氨酶的结构及功能缺陷，其活性仅为正常的1%。此时维生素B6需要量为正常小儿所需的5～10倍。有时由于孕母在妊娠反应期服用过大剂量维生素B6，以致婴儿出生后仍需依赖较大量的维生素B6。,wssb6ylzhz, 先天代谢酶-犬尿氨酶的结构及功能缺陷,http://jbk.39.net/wssb6ylzhz/yyzl,内科,http://jbk.39.net/wssb6ylzhz/jbzs,"胃肠道症状,舌炎,抽搐,惊厥,戒断反应,抑郁,嗜睡,婴儿需要较大量的维生素B6"
小儿结节性甲状腺肿,内分泌科,　　结节性甲状腺肿指肿大的甲状腺组织为单个或多发性结节(2个结节以上)。多数属腺瘤，部分可发生恶性变，少数为甲状腺癌。,xejjxjzxz, 小儿甲状腺结节性肿大,http://jbk.39.net/xejjxjzxz/yyzl,内科,http://jbk.39.net/xejjxjzxz/jbzs,"结节,呼吸困难,容易激动,冷结节"
全身黏液性水肿,内分泌科,　　全身黏液性水肿(generalized myxedema)也称真性黏液性水肿(true myxedema)，系由甲状腺功能不全导致甲状腺素分泌减少或缺乏而产生。 临床表现为，呆小病(克汀病)，幼年黏液水肿，成人黏液性水肿。,qsnyxsz," 泛发性粘液性水肿,真性粘液水肿,真性粘液性水肿",http://jbk.39.net/qsnyxsz/yyzl,内科,http://jbk.39.net/qsnyxsz/jbzs,"非凹陷黏液水肿,肥胖性水肿,克汀病面容"
甲亢合并妊娠,内分泌科,　　甲状腺是人体最重要的内分泌器官之一，甲状腺激素在生殖、生长发育和各系统器官的代谢调节中起重要作用。甲亢是最常见的内分泌疾病，以女性病人较为多见，男女之比为1∶4～6。其中又以20～40岁育龄女性更为常见，妊娠女性出现的内分泌疾病中，甲状腺疾病仅次于糖尿病居第2位。资料显示甲亢合并妊娠的发病率为0.5%～2%。甲亢妊娠流产率高达26%、早产率15%。,jkhbrs, 妊娠合并甲状腺功能亢进症,http://jbk.39.net/jkhbrs/yyzl,内科,http://jbk.39.net/jkhbrs/jbzs,"气短,消瘦,心动过速,心慌,体重增加,脉压差大"
吉尔伯特综合征,内分泌科,　　吉尔伯特综合征又名体质性肝功能不良，遗传性非溶血性高胆红素血症。系先天性非溶血性间接胆红素增高型黄疸。多见于青年男性，可有家族史。,jebtzhz, 体质性肝功能不良，遗传性非溶血性高胆红素血症,http://jbk.39.net/jebtzhz/yyzl,内科,http://jbk.39.net/jebtzhz/jbzs,"消化不良,溶血性黄疸,乏力"
妇女雄激素源性秃发,内分泌科,　　妇女雄激素源性秃发(androgenetic female alopecia)又称妇女男子型秃发，其发病原因是由于雄激素的过量，遗传也是一个重要因素。临床表现为头顶部头发逐渐稀疏，血清检查雄激素高于正常水平。即可诊断。可使用抗雄性素制剂环丙氯地孕酮治疗。,fnxjsyxtf, 妇女男子型秃发,http://jbk.39.net/fnxjsyxtf/yyzl,内科,http://jbk.39.net/fnxjsyxtf/jbzs,"毛发呈脱发祥,头发枯黄稀疏"
多骨纤维发育不良,内分泌科,　　多骨纤维发育不良(polyostotic fibrous dysplasia)，又称Albright综合征或McCune-Albright综合征(MAS)。该病最早由McCune(1936)和Albright(1937)描述，是一种骨生长发育性病变，临床以骨骼损害、性早熟和皮肤色素沉着为本病3大主征的疾病。少数病人还合并其他内分泌功能的异常。,dgxwfybl, 多发性骨纤维结构不良症,http://jbk.39.net/dgxwfybl/yyzl,内科,http://jbk.39.net/dgxwfybl/jbzs,"多发性结节,肌纤维大小不等,骨痛,甲状腺肿,低磷血症,反应迟钝"
